category;subcategory;sentence;paraphrase;source
semantično_parafraziranje;časovno_aspektualne_spremembe;Kakšen vpliv bo imela prisotnost prevodnika med dvema točkovnima nabojema na Coulombovo silo med njima?;Kakšen vpliv ima prisotnost dielektrika med dvema točkovnima nabojema na Coulombovo silo med njima?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Koliko stane razvoj aplikacije za Android v Indiji?;Koliko bo stala izdelava aplikacije za Android v Indiji?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Kateri prenosni računalnik je najboljši za nakup v cenovnem razponu 30.000 Rs?;Kateri prenosni računalnik bo najboljši pod Rs 30.000?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Ali lahko fant udari dekle, če ga napada?;Ali lahko fant udari dekle, če ga je ona udarila prva?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Kako stopim v stik z hekerjem?;Kako bom stopil v stik z dobrim hekerjem?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Kaj lahko storim, da izboljšam svojo angleščino?;Kako lahko nadaljujem z izboljševanjem svoje angleščine?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Katero psihološko potrebo ljudi izpolnjuje 'zbiranje'?;Zakaj ljudje zbirajo stvari?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Kako se lahko naučim računalniške varnosti?;Kako naj se učim informacijske varnosti?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Kako plod diha, ko je v maternici?;Kako plod vdihne in izdihne v maternici?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Zakaj me moj pes grize?;Zakaj me je moj pes ugriznil?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Je ekonomija znanost?;Kako je ekonomija postala znanost?;quora
semantično_parafraziranje;časovno_aspektualne_spremembe;Ne, ne, mislil je, da je bila to moja napaka.;Misli, da je bila to moja napaka.;paranmt_small
semantično_parafraziranje;časovno_aspektualne_spremembe;Vsi so morda mislili, da je šla na sprehod.;Vsi so mislili, da gre na sprehod.;paranmt_small
semantično_parafraziranje;časovno_aspektualne_spremembe;Vseeno, nisem bil prepričan, da je Johnny to želel.;Ampak nisem prepričan, da si Johnny tega želi.;paranmt_small
semantično_parafraziranje;časovno_aspektualne_spremembe;In nazadnje - učinkovita logistika bo prispevala k energetski porabi.;Nazadnje lahko učinkovita logistika pomaga tudi spodbuditi povpraševanje po energiji in boljšemu upravljanju goriva.;paranmt_small
semantično_parafraziranje;časovno_aspektualne_spremembe;Ampak zakaj je čarovnik tako vztrajen?;Ampak zakaj je čarovnik vztrajal?;paranmt_small
semantično_parafraziranje;časovno_aspektualne_spremembe;Pravkar je prispelo sporočilo od hierarha, vaša veličanstvo.;Pravkar prihaja sporočilo od hierarha, vaše veličanstvo.;paranmt_small
semantično_parafraziranje;časovno_aspektualne_spremembe;Nizozemec potrebuje živo srce ali ne bo kapitana, in če ni kapitana, ni nikogar, ki bi imel ključ.;Nizozemec je rabil živo srce, kar je odločalo o tem, ali bo prisoten kapitan s ključem ali ne.;paranmt_small
semantično_parafraziranje;časovno_aspektualne_spremembe;Skupaj s Karen je Kristoffer imel osem otrok.;Skupaj imata Karen in Kristoffer osem otrok.;paws
semantično_parafraziranje;časovno_aspektualne_spremembe;Nikoli si nisem mislil, da bom to rekel, a skoraj sem pogrešal Vina Diesla na začetku.;Nikoli si nisem mislil, da bom napisal te besede, ampak gremo: Pogrešam Vina Diesla.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Vendar gospodarstvo ni pokazalo znakov trajnostne rasti.;Kljub temu gospodarstvo še ne kaže trajnostne rasti.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Že zdaj Kitajine poteze pošiljajo valove skozi regijo.;Že zdaj so posledice Kitajinih potez poslale valove skozi regijo.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Prairie psi, prodani kot eksotični ljubljenčki, naj bi bili okuženi v trgovini z živalmi v Illinoisu s gambijskim velikanskim podganjem uvoženim iz Afrike.;Prairie pse, ki se danes prodajajo kot eksotični ljubljenčki, domnevno okužuje gambijski velikanski podganej, ki ga uvažajo iz Afrike.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Pisanje varnih programov, ki prikažejo vektor okužbe, je zadostno brez vključevanja reprodukcijskih zaporedij.;Napisani varni programi, ki so prikazali vektor okužbe, so že zadostovali za dokaz ranljivosti, tudi brez reprodukcijskih zaporedij.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Po dogovoru bo SSE prodal energetske vire v Turčiji in Pakistanu podjetju International Power Plc za 21 milijonov funtov.;SSE je po dogovoru že prodal energetske vire v Turčiji in Pakistanu podjetju International Power Plc za 21 milijonov funtov.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Z vojsko je zapustil Sirijo, kjer je prejel versko usposabljanje.;Z vojsko zapušča Sirijo, kjer trenutno prejema versko usposabljanje.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Preiskovalci so v četrtek zvečer odkrili 4-palični košček kosti, vendar so oblasti dejale, da gre a kost živali.;Preiskovalci v četrtek zvečer najdejo 4-palični košček kosti, a oblasti navajajo, da gre za kost živali.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Sodni postopek, ki bi lahko trajal do začetka leta 2004, naj bi v petek slišal prvo od 125 prič.;Sodni postopek trenutno poteka in bo v petek slišal prvo od 125 prič.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Vendar pa so se cene zniževale za manj kot 30 odstotkov, v primerjavi z letom prej, v zadnjih dveh četrtletjih, je dejal analitik IDC John McArthur.;Po besedah analitika Johna McArthurja se cene v zadnjih dveh četrtletjih znižujejo za manj kot 30 odstotkov v primerjavi z lanskim letom.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;Produkti, povezani s PC, so bili najmočnejši produkt julija, pri čemer so bili mikroprocesorji višji za 5,6 % in DRAM-i za 8,2 % v primerjavi z junijem, je dejala industrijska skupina.;Po podatkih industrijske skupine so produkti, povezani s PC, tudi ta mesec najmočnejši sektor, mikroprocesorji se še naprej dvigujejo za 5,6 %, DRAM-i pa za 8,2 %.;microsoft_msr
semantično_parafraziranje;časovno_aspektualne_spremembe;"Sodnik Philpot je rekel Dici: ""Ni dokazov o tvojem obžalovanju.""";Sodnik Philpot je požugal Dici, da ni bilo dokazov njegovem o obžalovanju.;microsoft_msr
pragmatično_parafraziranje;prilagajanje_tona;Oh, hej reševalci, kako zdraviti strelno rano?;Kako zdraviti strelne rane?;quora
pragmatično_parafraziranje;prilagajanje_tona;Zdaj, ko je Britanija glasovala za izstop iz EU, kaj se bo zgodilo?;Kakšne so prednosti in slabosti izstopa Velike Britanije/ostanka v EU?;quora
pragmatično_parafraziranje;prilagajanje_tona;Ste kdaj doživeli spalno paralizo?;Imaš zanimivo zgodbo o spalni paralizi za delitev?;quora
pragmatično_parafraziranje;prilagajanje_tona;Kakšno je vaše mnenje o prepovedi 500 in 1000 rupijskih bankovcev v Indiji?;Kakšen bo rezultat prepovedi 500 in 1000 rupijskih bankovcev v Indiji?;quora
pragmatično_parafraziranje;prilagajanje_tona;Kaj lahko storim po končanju Bcom-a?;Kaj naj storim po končanju svojega Bcom-a?;quora
pragmatično_parafraziranje;prilagajanje_tona;Ali imate kakšne psihične sposobnosti?;Ali imaš psihično moč?;quora
pragmatično_parafraziranje;prilagajanje_tona;Si želiš postati predsednik?;Bi želeli postati predsednik?;quora
pragmatično_parafraziranje;prilagajanje_tona;Kakšen je smisel življenja?;Kakšen menite, da je namen življenja?;quora
pragmatično_parafraziranje;prilagajanje_tona;Je EagerPanda mrtev?;Je EagerPanda res tokrat mrtev?;quora
pragmatično_parafraziranje;prilagajanje_tona;Kaj pa načrtovanje programske opreme?;Kaj pomeni načrtovanje programske opreme?;quora
pragmatično_parafraziranje;prilagajanje_tona;Ali je mogoče umreti zaradi zlomljenega srca?;Menite, da je mogoče dejansko umreti zaradi zlomljenega srca?;quora
pragmatično_parafraziranje;prilagajanje_tona;Kam gremo, ko umremo?;Kam misliš, da dejansko gremo, ko umremo?;quora
pragmatično_parafraziranje;prilagajanje_tona;Ali obstaja življenje drugje v vesolju?;Ali menite, da je življenje kje drugje v vesolju?;quora
pragmatično_parafraziranje;prilagajanje_tona;Zakaj ves čas želim jokati?;Zakaj želim jokati?;quora
pragmatično_parafraziranje;prilagajanje_tona;Kdaj bomo imeli leteče avtomobile?;Kdaj bomo dobili te slavne leteče avtomobile?;quora
pragmatično_parafraziranje;prilagajanje_tona;Willy ni tukaj.;Ja, ampak Willy ni tukaj.;paranmt_small
pragmatično_parafraziranje;prilagajanje_tona;Lucy, cenim to, ampak ...;Lucy, cenim ...;paranmt_small
pragmatično_parafraziranje;prilagajanje_tona;Jaz, uh, sem udaril dve osebi nocoj.;Udaril sem dve osebi.;paranmt_small
pragmatično_parafraziranje;prilagajanje_tona;Uh, res bi morali razmisliti o tem, da pošljete Vallie v latinsko šolo v Oklahoma Cityju.;Resno bi morali razmisliti o vpisu Vallie v latinsko šolo v Oklahoma Cityju.;paranmt_small
pragmatično_parafraziranje;prilagajanje_tona;Pravzaprav sem trenutno na telefonu s svojim kiropraktikom, ker ... vem, da bo to trajalo le sekundo.;Na telefonu sem s svojim kiropraktikom, to bo samo trenutek.;paranmt_small
pragmatično_parafraziranje;prilagajanje_tona;Oh, želijo poganjati zalogo za novo trgovino plus v Augusti.;Želijo novo trgovino v Augusti.;paranmt_small
pragmatično_parafraziranje;prilagajanje_tona;Dovolite mi, da izkoristim to priložnost in opozorim, da danes izgledate posebej očarljivo.;Oh, Penny, dovoli mi, da izkoristim to priložnost in ti povem, da danes izgledaš posebej očarljivo.;paranmt_small
pragmatično_parafraziranje;prilagajanje_tona;Skladno z načrtom, predvidenim za sredino tedna v Washingtonu, bo GM vzpostavil dobavo tovornjakov, opremljenih s sistemi za pretvorbo gorivnih celic, za obrate podjetja Dow.;GM bo po sredinem načrtu Dowu dostavil tovornjake, ki imajo naprave za gorivne celice.;microsoft_msr
pragmatično_parafraziranje;prilagajanje_tona;Njegova sovražnost do teh ljudi je izhajala iz teh razprav in mu je pomagala utrditi prepričanje, da je nasilje panaceja.;Navedene razprave so vplivale na njegovo zaznavanje konfliktov in krepile njegov odnos do uporabe nasilja kot rešitve.;microsoft_msr
pragmatično_parafraziranje;prilagajanje_tona;V Evropi je francoski CAC-40 padel za 0,8 odstotka, britanski FTSE 100 je izgubil 0,9 odstotka, nemški indeks DAX pa je izgubil 1 odstotek.;Evropski borzni indeksi so danes malce padli – DAX je izgubil 1 %, FTSE in CAC pa sta tudi nekoliko zdrsnila.;microsoft_msr
pragmatično_parafraziranje;prilagajanje_tona;Royce je večkrat zatrdil, da njegov klient nima ničesar opraviti s podjetjem, ki stoji za E2.;Pravni zastopnik gospoda Hollinsa Jr., odvetnik Royce, je večkrat poudaril popolno odsotnost povezav med njegovim klientom in lastništvom podjetja E2.;microsoft_msr
pragmatično_parafraziranje;prilagajanje_tona;Skupina je odločno zavrnila vsakršno vpletenost v eksplozijo in poudarila svojo predanost premirju.;Vodstvo Islamskega džihada v Gazi je zanikalo bombni napad, pri čemer je dejalo, da je skupina še vedno zavezana prekinitvi ognja.;microsoft_msr
pragmatično_parafraziranje;prilagajanje_tona;Zdravila so v Kanadi do 50 odstotkov cenejša kot v Združenih državah zaradi vladnih cenovnih kontrol.;V Kanadi so zdravila pogosto precej cenejša kot v Ameriki – včasih tudi za polovico, ker tam država določa cene.;microsoft_msr
pragmatično_parafraziranje;prilagajanje_tona;Trgovci šepetajo o nočni intervenciji Japonske – saj naj bi jen iznenada poskočil na 116 proti dolarju.;Med tržnimi akterji so se pojavila špekulativna ugibanja, da je Japonska morda ponoči intervenirala, kar bi lahko pojasnilo okrepitev jena na 116 za dolar.;microsoft_msr
pragmatično_parafraziranje;prilagajanje_tona;Pristojnost za spremembe zakonodaje na področju onesnaževanja zraka bo prenesena na Agencijo za varstvo okolja.;Za nova pravila glede onesnaževanja bo odgovorna Agencija za varstvo okolja.;microsoft_msr
pragmatično_parafraziranje;prilagajanje_tona;To bo zgodovinsko dejstvo.;To bo za vedno zapisano v zgodovino.;microsoft_msr
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kako izbrišem svoje vprašanje iz Quore?;Kako izbrišem svoje lastno vprašanje iz Quore?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kakšno je delo pri Goldman Sachs v Londonu?;Kakšno je delo pri Goldman Sachs?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kako prenehati občutiti negotovost?;Kako prenehati občutiti negotovost glede samega sebe?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kaj naj preberem, da se naučim filozofije?;Katere knjige naj preberem, da se naučim več o filozofiji?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kako lahko naredim zdravo domačo pico?;Kako lahko naredim zdravo pico? Ali obstaja recept zanjo?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kako napisati poetično filozofski uvod v esej?;Kako napisati uvod v esej?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Ste že doživeli kaj nadnaravnega ali paranormalnega?;Ali ste doživeli kakšen paranormalni dogodek, ki ga znanost ne more pojasniti?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kako veste, če vam nekdo dela črno magijo?;Kako veste, če nekdo dela črno magijo, ko ga pogledate?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kaj menijo pakistanski ljudje o napadu v Uriju 18. septembra 2016?;Kaj menijo prebivalci Pakistana o napadu v Uriju?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Če blokiram osebo na WhatsApp in jo kasneje odblokiram, ali bom prejel sporočila, ki so mi bila poslana med blokiranjem pošiljatelja?;Kje lahko najdem sporočila blokiranih stikov, ki so mi jih poslali?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Ali obstaja globalno segrevanje?;Ali so podnebne spremembe zaradi globalnega segrevanja resnične ali prevara?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kateri so najstarejši mostovi na svetu?;Kateri je najstarejši most na svetu in kako je bil zasnovan?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Od kje pride ime Quora?;Kaj točno pomeni ime Quora?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kako bo prepoved bankovcev v vrednosti 500 in 1000 rupij vplivala na indijsko gospodarstvo?;Kako prepoved bankovcev v vrednosti 500/1000 rupij vpliva na različna področja indijskega gospodarstva?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kakšno je vaše mnenje o prepovedi indijskih bankovcev v vrednosti 500 in 1000 rupij?;Na kakšen način bo prepoved bankovcev v vrednosti 500 in 1000 rupij vplivala na indijsko gospodarstvo?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kako lahko bolje berem knjigo?;Ali je bolje pisati lastne opombe med branjem ali samo brati knjigo?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Kako študent matematike študira Korene in enačbe v matematiki na zelo enostaven način?;Kako študent matematike študira matematiko na zelo enostaven način?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Če nisem glasbeno nadarjen, kako se lahko enostavno naučim igrati kitaro?;Kako se lahko naučim igrati kitaro?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Če je lepota v očeh opazovalca, kaj je vrednost?;Ali je lepota v očeh opazovalca?;quora
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Ne!' je odgovorila Marie, glavo spuščeno, oči uprte v svojo uro.;Ne!' je rekla Marie šepetajoče in poudarjeno, z glavo spuščeno, pogled usmerjen v svojo uro na levi roki.;paranmt_small
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Eden izmed pionirjev je prišel vse do Kirklandove rdeče kravate in očitno je bil namenjen proti njegovemu obrazu.;Eden se je povzpel vse do Kirklandove rdeče kravate in očitno meril v njegov obraz.;paranmt_small
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Na obrazu je imela poleg solze tudi rahel nasmeh in prikimala je Petibwi, ki jo je začudeno pogledal.;Prikimala je Petibwi, ki jo je začudeno pogledal.;paranmt_small
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Varovanja si ne morejo privoščiti.;Varovanje Bibija bi smatrali za razkošje, ki si ga trenutno ne morejo privoščiti.;paranmt_small
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Želim obiskati svoje prijatelji na drugi strani oceana.;Najraje bi danes obiskal svoje prijatelje na vzhodu Japonske.;paranmt_small
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;To je lepa ponudba, ampak mislim, da jo bo zamudil.;To je lepa ponudba, ampak predvidevam da jo bo zamudil, ker se dogovarja za nekaj še boljšega.;paranmt_small
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Tukaj bodo preživeli noč, pojdi po dve gostilniški sobi.;Zunaj je grozna nevihta, tako, da so se odločili, da bodo tukaj preživeli noč, zato te prosim, da greš po dve gostilniški sobi.;paranmt_small
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Specialisti prihajajo sem že desetletja, da nas trenirajo tako fizično kot mentalno.;Specialisti nas urijo že več 10 let.;paranmt_small
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Thaksin meni, da skupni rok za ASEAN ni nujen.;Po Thaksinovem mnenju ni smiselno določiti enotnega roka za vse države članice pri oblikovanju gospodarske skupnosti ASEAN, saj imajo različne razvojne ravni in potrebe.;microsoft_msr
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Guverner John Baldacci je poudaril svojo globoko hvaležnost in ponos nad odzivom ter solidarnostjo državljanov v teh zahtevnih časih.;Baldacci je izrazil ponos nad prebivalci.;microsoft_msr
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Hewitt je aprila izjavo priložil k tožbi po obvestilu ATP.;Po tem, ko so njegovi odvetniki ATP opozorili na morebitne pravne korake, je Hewitt aprila izdal dodatno izjavo, ki jo je pozneje vključil v svojo tožbo kot podporo svoji pravni argumentaciji.;microsoft_msr
pragmatično_parafraziranje;jedrnatost_razširjanje_konteksta;Sprejetje zakona o Medicare v Senatu se bo skoraj zagotovo zgodilo v ponedeljek.;Naslednji teden bodo sprejeli zakon.;microsoft_msr
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Ali obstaja možnost za osebni klepet na Quori?;Ali ni možnosti za klepet z osebo na Quori?;quora
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;S katerim poslom naj začnem z 50 laki?;Imam 50 lakov in želim začeti nov posel.;quora
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Nihče drug tega ne more storiti, ali se strinjate?;Nihče drug tega ne more storiti.;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Gospodična Kennedy, ali veste, da ima ta pištola občutljiv sprožilec?;Gospodična Kennedy, prosim, ta pištola ima občutljiv sprožilec!;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;ko sem bil tam, sem spal na tleh, uporabljal kamen za vzglavnik, kot jamski človek.;Ali veste, da ko sem bil tam, sem spal na tleh, s kamnito blazino pod glavo?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Ali je to res Davidov sin?;To vendar ni sin Davida, kajne?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;to mora biti velik trenutek zate, kajne?;to mora biti velik trenutek zate.;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Poglej, če se ne meniš za to, kaj si ljudje mislijo, potem te njihov smeh ne more prizadeti.;Če ti je mar, kaj si drugi mislijo, potem te bo njihov smeh prizadel.;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Poslušaj, zdrži, in te bom poklical kasneje, v redu?;Poslušajte, ostanite tam, in poklical vas bom nazaj.;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Včeraj svečer so v podporo izbruhnili divji klici med množico.;V podporo včeraj zvečer tudi množica ni ostala tiho.;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Pridi z mano. Pokazal ti bom nekaj, kar te bo zelo razveselilo.;Ali prideš z mano, da ti pokažem nekaj, kar te zelo razveseli?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Predlagana pravna podlaga omogoča dodajanje k temu.;Predlagana pravna podlaga ne preprečuje dodatkov k temu, kajne?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;In medtemko se je to dogajalo, sem ves čas razmišljal o tistem pacientu in kako bi si želel biti kot on.;Ali sem bil edini, ki je takrat razmišljal o pacientu in si želel biti kot on?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Pomembno je, da ostaneš skrit, ker kdo bi si mislil, da si oče svetnika?;Ker nihče ne bi verjel, da si oče svetnika, je pomembno, da ostaneš skrit.;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Plemena za plemeni Fremencev so prihajala pred njega preko svojih delegatov in svojih naibov.;Ali niso fremenska plemena prihajala pred njega, predstavljena s svojimi odposlanci in naibi?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;To je tisto, kar bi lahko imenovali vrednost poznavalca.;Ali ni to ravno tisto, čemur pravimo vrednost zbiralca?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Dobil je presadke kože in pet dni sedel z zravnanimi rokami.;Niti za trenutek ni premaknil rok med petdnevnim okrevanjem po presaditvi kože, kajne?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;To je Ben Grimm, prvi fant iz Brooklyna, ki je šel v vesolje.;Ali ni to Ben Grimm, prvi fant iz Brooklyna, ki je letel v vesolje?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Posredujte informacije o oblikovanju sistema, npr. podrobnosti o ohišju.;Ali lahko posredujete informacije o oblikovanju sistema, na primer o ohišju?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Ali je ta izjemna tehnologija res manjša od palčke žvečilnega gumija?;Ta izjemna tehnologija res ni večja od palčke žvečilnega gumija.;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Ali se spovniš, ko si nam povedal v okrožju Crawley?;Spomni se, ko si nam povedal v okrožju Crawley.;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Če ljudje ne morejo najti odgovorov, ki jih iščejo, si jih bodo morda izmislili.;Kaj pa, če ljudje, ne morejo najti odgovorov, ki jih iščejo, ali si jih bodo izmislili?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Zdaj je mimo, privoščimo si čaj.;Bi si privoščili čaj, zdaj ko je mimo?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Oh, to je prekrasna umetnost 18.stoletja.;Oh, ali ni to prekrasna umetnost 18.stoletja?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Tu gre predvsem za organski mineral, morda kremen.;Ali se strinjate, da gre tu predvsem za organski mineral, verjetno kremen?;paranmt_small
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Po tem, ko so njegovi odvetniki ATP opozorili na morebitne pravne korake, je Hewitt aprila izdal dodatno izjavo, ki jo je pozneje vključil v svojo tožbo kot podporo svoji pravni argumentaciji.;Ali je Hewitt aprila izdal dodatno izjavo šele po tem, ko so njegovi odvetniki opozorili ATP na možne pravne korake?;microsoft_msr
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Ali je Thaksin res menil, da enoten rok za vse ni potreben pri ustvarjanju gospodarske skupnosti ASEAN?;Ni potrebe po enem roku za vse, da bi ustvarili gospodarsko skupnost ASEAN, je dejal Thaksin.;microsoft_msr
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Guverner John Baldacci ni skrival ponosa nad državljani svoje države.;Ali je guverner Baldacci izrazil ponos nad državljani te države?;microsoft_msr
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Prijave niso bile vložene pred tem, ko je župan Livingstone govoril o preprečenih napadih.;Ali so bile prijave vložene šele po tem, ko je župan Livingstone govoril o preprečenih napadih?;microsoft_msr
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Ni dejal, da njegova stran vodi – nakazal je možnost rahlega zaostanka.;Ali je priznal, da njegova stran morda zaostaja?;microsoft_msr
pragmatično_parafraziranje;pretvorba_stavčnih_vrst;Ali bi slaba odločitev glede Charleroija res povzročila velike posledice za državna regionalna letališča v Franciji?;Ni mogoče zanikati, da bi slaba odločitev glede Charleroija močno vplivala na državna regionalna letališča v Franciji.;microsoft_msr